0.10131 -54.3435 -54.3435 2 1 0
0.0991293 -54.1438 -54.1438 2 1 0
0.097026 -53.9442 -53.9442 2 1 0
0.0950148 -53.7445 -53.7445 2 1 0
0.0931108 -53.5448 -53.5448 2 1 0
0.0913295 -53.3451 -53.3451 2 1 0
0.0896871 -53.1455 -53.1455 2 1 0
0.0882005 -52.9458 -52.9458 2 1 0
0.0868872 -52.7461 -52.7461 2 1 0
0.0857654 -52.5464 -52.5464 2 1 0
0.0848539 -52.3467 -52.3467 2 1 0
0.0841726 -52.147 -52.147 2 1 0
0.083742 -51.9473 -51.9473 2 1 0
0.0835833 -51.7475 -51.7475 2 1 0
0.0835829 -51.7372 -51.7372 2 1 0
0.0837345 -51.5375 -51.5375 2 1 0
0.0842052 -51.3378 -51.3378 2 1 0
0.0850194 -51.138 -51.138 2 1 0
0.0862029 -50.9383 -50.9383 2 1 0
0.0877826 -50.7385 -50.7385 2 1 0
0.0897869 -50.5388 -50.5388 2 1 0
0.0922457 -50.339 -50.339 2 1 0
0.0951902 -50.1393 -50.1393 2 1 0
0.0986536 -49.9395 -49.9395 2 1 0
0.102671 -49.7398 -49.7398 2 1 0
0.107278 -49.54 -49.54 2 1 0
0.112515 -49.3403 -49.3403 2 1 0
0.118422 -49.1406 -49.1406 2 1 0
0.125043 -48.9409 -48.9409 2 1 0
0.132423 -48.7412 -48.7412 2 1 0
0.140611 -48.5415 -48.5415 2 1 0
0.149658 -48.3419 -48.3419 2 1 0
0.159616 -48.1423 -48.1423 2 1 0
0.170544 -47.9428 -47.9428 2 1 0
0.1825 -47.7433 -47.7433 2 1 0
0.195548 -47.5438 -47.5438 2 1 0
0.209752 -47.3445 -47.3445 2 1 0
0.225183 -47.1452 -47.1452 2 1 0
0.241913 -46.946 -46.946 2 1 0
0.260017 -46.747 -46.747 2 1 0
0.279574 -46.548 -46.548 2 1 0
0.300666 -46.3493 -46.3493 2 1 0
0.323378 -46.1507 -46.1507 2 1 0
0.347798 -45.9523 -45.9523 2 1 0
0.374017 -45.7541 -45.7541 2 1 0
0.402128 -45.5562 -45.5562 2 1 0
0.432225 -45.3585 -45.3585 2 1 0
0.464407 -45.1612 -45.1612 2 1 0
0.498771 -44.9643 -44.9643 2 1 0
0.535417 -44.7678 -44.7678 2 1 0
0.574444 -44.5717 -44.5717 2 1 0
0.615951 -44.3761 -44.3761 2 1 0
0.660036 -44.1811 -44.1811 2 1 0
0.706796 -43.9867 -43.9867 2 1 0
0.756323 -43.793 -43.793 2 1 0
0.808708 -43.6 -43.6 2 1 0
0.864037 -43.4079 -43.4079 2 1 0
0.922388 -43.2167 -43.2167 2 1 0
0.983837 -43.0264 -43.0264 2 1 0
1.04845 -42.8372 -42.8372 2 1 0
1.11629 -42.6491 -42.6491 2 1 0
1.1874 -42.4622 -42.4622 2 1 0
1.26182 -42.2766 -42.2766 2 1 0
1.33959 -42.0924 -42.0924 2 1 0
1.42072 -41.9096 -41.9096 2 1 0
1.46864 -41.8058 -41.8058 2 1 0
1.55509 -41.6255 -41.6255 1 1 0
1.64491 -41.4468 -41.4468 1 1 0
1.73808 -41.2699 -41.2699 1 1 0
1.83458 -41.0947 -41.0947 1 1 0
1.93438 -40.9214 -40.9214 1 1 0
2.03743 -40.7501 -40.7501 1 1 0
2.14367 -40.5806 -40.5806 1 1 0
2.25304 -40.4132 -40.4132 1 1 0
2.36548 -40.2479 -40.2479 1 1 0
2.48091 -40.0846 -40.0846 1 1 0
2.59925 -39.9234 -39.9234 1 1 0
2.72043 -39.7643 -39.7643 1 1 0
2.84435 -39.6073 -39.6073 1 1 0
2.97092 -39.4525 -39.4525 1 1 0
3.10006 -39.2998 -39.2998 1 1 0
3.23168 -39.1492 -39.1492 1 1 0
3.36568 -39.0008 -39.0008 1 1 0
3.50197 -38.8544 -38.8544 1 1 0
3.64047 -38.7101 -38.7101 1 1 0
3.78108 -38.5679 -38.5679 1 1 0
3.92372 -38.4278 -38.4278 1 1 0
4.06831 -38.2896 -38.2896 1 1 0
4.21476 -38.1534 -38.1534 1 1 0
4.36298 -38.0191 -38.0191 1 1 0
4.51292 -37.8868 -37.8868 1 1 0
4.66448 -37.7563 -37.7563 1 1 0
4.8176 -37.6277 -37.6277 1 1 0
4.97221 -37.5008 -37.5008 1 1 0
5.12825 -37.3757 -37.3757 1 1 0
1.46864 -41.8058 -41.8058 4 8 0
1.47034 -41.519 -42.0848 4 8 0
1.47542 -41.2245 -42.3562 4 8 0
1.48375 -40.9228 -42.6203 4 8 0
1.49519 -40.6144 -42.8777 4 8 0
1.50947 -40.3002 -43.1294 4 8 0
1.52628 -39.981 -43.3766 4 8 0
1.54523 -39.6579 -43.6208 4 8 0
1.56581 -39.3321 -43.8637 4 8 0
1.58741 -39.005 -44.1073 4 8 0
1.60923 -38.6784 -44.3535 4 8 0
1.63032 -38.3547 -44.6047 4 8 0
1.6495 -38.0367 -44.8628 4 8 0
1.66545 -37.7284 -45.1295 4 8 0
1.67683 -37.4338 -45.4057 4 8 0
1.6826 -37.1571 -45.6906 4 8 0
1.68324 -37.0367 -45.8243 4 8 0
1.68039 -36.7909 -46.1172 3 8 0
1.67248 -36.5638 -46.4141 3 8 0
1.66092 -36.3519 -46.7116 3 8 0
1.64732 -36.1496 -47.0092 3 8 0
1.63324 -35.9508 -47.306 3 8 0
1.61999 -35.7501 -47.6023 3 8 0
1.60868 -35.543 -47.8973 3 8 0
1.60014 -35.3259 -48.1917 3 8 0
1.59497 -35.097 -48.4842 3 8 0
1.59354 -34.8916 -48.7324 3 8 0
1.59557 -34.6373 -49.0216 4 8 0
1.6017 -34.3694 -49.3094 4 8 0
1.61195 -34.0884 -49.594 4 8 0
1.62624 -33.7951 -49.877 4 8 0
1.64443 -33.4908 -50.1571 4 8 0
1.66638 -33.1766 -50.4346 4 8 0
1.69188 -32.8537 -50.7106 4 8 0
1.72075 -32.5233 -50.9844 4 8 0
1.75278 -32.1863 -51.2558 4 8 0
1.78779 -31.8438 -51.5261 4 8 0
1.82557 -31.4968 -51.7956 4 8 0
1.86593 -31.1458 -52.0636 4 8 0
1.90869 -30.7917 -52.3303 4 8 0
1.95367 -30.4349 -52.5972 4 8 0
